action,month,day,hour,count,sum,avg,std,step
DEBIT,0,28,16,349,1603236.29,4593.80,189.50,688
TRANSFER,0,28,16,387,150591226.01,389124.62,32772.90,688
CASH_OUT,0,28,16,1681,260279417.97,154836.06,7782.18,688
TRANSFER,0,28,17,2,12763325.97,6381662.99,4272799.44,689
CASH_OUT,0,28,17,2,12763325.97,6381662.99,4272799.44,689
DEBIT,0,28,18,1,3602.39,3602.39,0.00,690
TRANSFER,0,28,18,9,38831950.73,4314661.19,738346.99,690
CASH_OUT,0,28,18,9,38831950.73,4314661.19,738346.99,690
CASH_IN,0,28,19,823,105429835.78,128104.30,2437.16,691
PAYMENT,0,28,19,497,3714810.95,7474.47,190.19,691
DEBIT,0,28,19,144,627310.69,4356.32,282.26,691
TRANSFER,0,28,19,152,89162784.07,586597.26,93441.09,691
CASH_OUT,0,28,19,755,117130664.61,155139.95,19652.48,691
CASH_IN,0,28,20,1864,236307898.45,126774.62,1741.96,692
PAYMENT,0,28,20,1503,14493404.65,9642.98,129.58,692
DEBIT,0,28,20,309,1306619.21,4228.54,186.88,692
TRANSFER,0,28,20,309,130860761.96,423497.61,68758.18,692
CASH_OUT,0,28,20,1491,221120509.50,148303.49,14624.52,692
TRANSFER,0,28,21,11,54205145.54,4927740.50,1161295.11,693
CASH_OUT,0,28,21,11,54205145.54,4927740.50,1161295.11,693
CASH_IN,0,28,22,624,72348993.65,115943.90,2798.34,694
PAYMENT,0,28,22,913,5605117.56,6139.23,109.25,694
DEBIT,0,28,22,104,449617.50,4323.25,324.71,694
TRANSFER,0,28,22,109,58955286.46,540874.19,108627.08,694
CASH_OUT,0,28,22,236,55356003.76,234559.34,52368.31,694
CASH_IN,0,28,23,644,66730538.88,103618.85,2543.23,695
PAYMENT,0,28,23,1060,4577499.42,4318.40,65.69,695
DEBIT,0,28,23,201,745007.61,3706.51,202.52,695
TRANSFER,0,28,23,123,47825003.50,388821.17,103519.46,695
CASH_OUT,0,28,23,173,45203813.96,261293.72,74612.80,695
TRANSFER,0,29,0,12,47637632.34,3969802.70,1166083.63,696
CASH_OUT,0,29,0,12,47637632.34,3969802.70,1166083.63,696
TRANSFER,0,29,1,13,75010601.09,5770046.24,1459554.51,697
CASH_OUT,0,29,1,12,75010581.09,6250881.76,1495711.42,697
TRANSFER,0,29,2,8,24951094.77,3118886.85,416896.26,698
CASH_OUT,0,29,2,8,24951094.77,3118886.85,416896.26,698
TRANSFER,0,29,3,17,74031666.15,4354803.89,516239.19,699
CASH_OUT,0,29,3,17,74031666.15,4354803.89,516239.19,699
TRANSFER,0,29,4,9,36113424.67,4012602.74,879216.40,700
CASH_OUT,0,29,4,8,36113414.67,4514176.83,799998.23,700
TRANSFER,0,29,5,8,28086562.71,3510820.34,717303.81,701
CASH_OUT,0,29,5,8,28086562.71,3510820.34,717303.81,701
TRANSFER,0,29,6,6,32708083.16,5451347.19,1488382.33,702
CASH_OUT,0,29,6,6,32708083.16,5451347.19,1488382.33,702
TRANSFER,0,29,7,11,41292350.01,3753850.00,820082.05,703
CASH_OUT,0,29,7,10,41292330.01,4129233.00,799329.14,703
TRANSFER,0,29,8,4,16541881.78,4135470.45,2395973.71,704
CASH_OUT,0,29,8,4,16541881.78,4135470.45,2395973.71,704
CASH_IN,0,29,9,692,91105180.31,131654.88,2715.36,705
PAYMENT,0,29,9,453,3934767.78,8686.02,216.02,705
DEBIT,0,29,9,106,644419.43,6079.43,459.76,705
TRANSFER,0,29,9,133,139204496.81,1046650.35,117175.99,705
CASH_OUT,0,29,9,509,118677546.81,233158.25,33757.34,705
TRANSFER,0,29,10,9,31793013.03,3532557.00,636314.19,706
CASH_OUT,0,29,10,9,31793013.03,3532557.00,636314.19,706
CASH_IN,0,29,11,27,3764601.74,139429.69,17481.11,707
PAYMENT,0,29,11,16,230124.24,14382.76,1887.43,707
DEBIT,0,29,11,10,46976.30,4697.63,602.34,707
TRANSFER,0,29,11,10,30556746.26,3055674.63,771363.60,707
CASH_OUT,0,29,11,21,32040730.11,1525749.05,481855.59,707
TRANSFER,0,29,12,7,38470787.50,5495826.79,1434683.19,708
CASH_OUT,0,29,12,7,38470787.50,5495826.79,1434683.19,708
CASH_IN,0,29,13,1138,166249516.30,146089.21,2400.72,709
PAYMENT,0,29,13,730,9064072.25,12416.54,241.14,709
DEBIT,0,29,13,205,882154.47,4303.19,237.85,709
TRANSFER,0,29,13,196,96981709.35,494804.64,83798.21,709
CASH_OUT,0,29,13,964,166043862.98,172244.67,17468.65,709
CASH_IN,0,29,14,1025,153073587.49,149340.09,2679.56,710
PAYMENT,0,29,14,648,7606215.99,11737.99,254.39,710
DEBIT,0,29,14,144,695714.52,4831.35,304.80,710
TRANSFER,0,29,14,209,96951546.99,463883.00,64758.10,710
CASH_OUT,0,29,14,889,167108568.06,187973.64,15766.80,710
TRANSFER,0,29,15,7,28227371.31,4032481.62,451636.27,711
CASH_OUT,0,29,15,7,28227371.31,4032481.62,451636.27,711
TRANSFER,0,29,16,11,48722621.10,4429329.19,688465.39,712
CASH_OUT,0,29,16,11,48722621.10,4429329.19,688465.39,712
TRANSFER,0,29,17,9,36565251.00,4062805.67,596705.72,713
CASH_OUT,0,29,17,9,36565251.00,4062805.67,596705.72,713
CASH_IN,0,29,18,368,53810597.47,146224.45,4226.61,714
PAYMENT,0,29,18,195,1178573.18,6043.97,217.15,714
DEBIT,0,29,18,57,221099.13,3878.93,430.55,714
TRANSFER,0,29,18,64,49894911.58,779607.99,177404.40,714
CASH_OUT,0,29,18,331,73319812.41,221510.01,36776.02,714
CASH_IN,0,29,19,1066,131497096.22,123355.62,2227.55,715
PAYMENT,0,29,19,655,4494230.03,6861.42,139.26,715
DEBIT,0,29,19,152,887685.79,5840.04,337.00,715
TRANSFER,0,29,19,205,92750939.40,452443.61,66775.81,715
CASH_OUT,0,29,19,961,141891908.75,147650.27,14694.01,715
CASH_IN,0,29,20,15,1941409.23,129427.28,19673.82,716
PAYMENT,0,29,20,26,131369.48,5052.67,466.62,716
DEBIT,0,29,20,8,57227.37,7153.42,1600.21,716
TRANSFER,0,29,20,15,57751488.08,3850099.21,790845.83,716
CASH_OUT,0,29,20,31,59045891.35,1904706.17,508256.13,716
CASH_IN,0,29,21,355,35832561.30,100936.79,3587.23,717
PAYMENT,0,29,21,346,1925682.46,5565.56,154.36,717
DEBIT,0,29,21,43,167602.39,3897.73,468.19,717
TRANSFER,0,29,21,56,36419939.34,650356.06,232241.84,717
CASH_OUT,0,29,21,159,44047310.90,277027.11,83772.63,717
CASH_IN,0,29,22,438,49596046.65,113232.98,3183.08,718
PAYMENT,0,29,22,629,3596150.55,5717.25,119.66,718
DEBIT,0,29,22,107,371742.36,3474.23,311.39,718
TRANSFER,0,29,22,74,40114841.05,542092.45,165874.53,718
CASH_OUT,0,29,22,153,46147141.21,301615.30,81784.84,718
TRANSFER,0,29,23,9,47412134.21,5268014.91,785330.93,719
CASH_OUT,0,29,23,9,47412134.21,5268014.91,785330.93,719
TRANSFER,1,0,0,12,68729636.40,5727469.70,1223412.30,720
CASH_OUT,1,0,0,12,68729636.40,5727469.70,1223412.30,720
TRANSFER,1,0,1,6,36545852.32,6090975.39,1739811.44,721
CASH_OUT,1,0,1,6,36545852.32,6090975.39,1739811.44,721
TRANSFER,1,0,2,5,26685831.54,5337166.31,1067663.82,722
CASH_OUT,1,0,2,5,26685831.54,5337166.31,1067663.82,722
TRANSFER,1,0,3,10,36167329.01,3616732.90,342640.89,723
CASH_OUT,1,0,3,10,36167329.01,3616732.90,342640.89,723
TRANSFER,1,0,4,4,12129008.45,3032252.11,491068.40,724
CASH_OUT,1,0,4,4,12129008.45,3032252.11,491068.40,724
TRANSFER,1,0,5,12,54258106.01,4521508.83,1101876.12,725
CASH_OUT,1,0,5,11,54258086.01,4932553.27,1116277.09,725
TRANSFER,1,0,6,8,31327699.44,3915962.43,1109195.00,726
CASH_OUT,1,0,6,8,31327699.44,3915962.43,1109195.00,726
TRANSFER,1,0,7,7,37363791.41,5337684.49,1478542.49,727
CASH_OUT,1,0,7,7,37363791.41,5337684.49,1478542.49,727
TRANSFER,1,0,8,8,26044618.37,3255577.30,780585.07,728
CASH_OUT,1,0,8,8,26044618.37,3255577.30,780585.07,728
TRANSFER,1,0,9,9,43449126.60,4827680.73,804963.01,729
CASH_OUT,1,0,9,9,43449126.60,4827680.73,804963.01,729
TRANSFER,1,0,10,11,44881467.48,4080133.41,419601.20,730
CASH_OUT,1,0,10,11,44881467.48,4080133.41,419601.20,730
TRANSFER,1,0,11,8,39863896.90,4982987.11,1166917.42,731
CASH_OUT,1,0,11,8,39863896.90,4982987.11,1166917.42,731
TRANSFER,1,0,12,8,29745774.53,3718221.82,791573.58,732
CASH_OUT,1,0,12,7,29745764.53,4249394.93,643401.01,732
TRANSFER,1,0,13,5,28904059.78,5780811.96,2208869.42,733
CASH_OUT,1,0,13,5,28904059.78,5780811.96,2208869.42,733
TRANSFER,1,0,14,7,23640171.89,3377167.41,512597.58,734
CASH_OUT,1,0,14,7,23640171.89,3377167.41,512597.58,734
TRANSFER,1,0,15,6,26696094.65,4449349.11,364385.34,735
CASH_OUT,1,0,15,6,26696094.65,4449349.11,364385.34,735
TRANSFER,1,0,16,10,55991213.47,5599121.35,1020849.25,736
CASH_OUT,1,0,16,10,55991213.47,5599121.35,1020849.25,736
TRANSFER,1,0,17,9,53939577.15,5993286.35,1302009.09,737
CASH_OUT,1,0,17,9,53939577.15,5993286.35,1302009.09,737
TRANSFER,1,0,18,10,35655979.84,3565597.98,596831.54,738
CASH_OUT,1,0,18,9,35655959.84,3961773.32,479695.51,738
TRANSFER,1,0,19,7,38165906.31,5452272.33,1574718.67,739
CASH_OUT,1,0,19,7,38165906.31,5452272.33,1574718.67,739
TRANSFER,1,0,20,8,30519301.89,3814912.74,787002.06,740
CASH_OUT,1,0,20,8,30519301.89,3814912.74,787002.06,740
TRANSFER,1,0,21,12,65436415.66,5453034.64,1142100.90,741
CASH_OUT,1,0,21,12,65436415.66,5453034.64,1142100.90,741
TRANSFER,1,0,22,11,46718849.70,4247168.15,650986.53,742
CASH_OUT,1,0,22,11,46718849.70,4247168.15,650986.53,742
TRANSFER,1,0,23,10,41322888.51,4132288.85,709530.15,743
CASH_OUT,1,0,23,10,41322888.51,4132288.85,709530.15,743
TRANSFER,1,1,0,11,51056084.91,4641462.26,512296.65,744
CASH_OUT,1,1,0,11,51056084.91,4641462.26,512296.65,744
TRANSFER,1,1,1,12,60055870.68,5004655.89,1067030.84,745
CASH_OUT,1,1,1,12,60055870.68,5004655.89,1067030.84,745
TRANSFER,1,1,2,9,35648783.85,3960975.98,318392.82,746
CASH_OUT,1,1,2,9,35648783.85,3960975.98,318392.82,746
TRANSFER,1,1,3,9,30561373.18,3395708.13,530808.70,747
CASH_OUT,1,1,3,9,30561373.18,3395708.13,530808.70,747
TRANSFER,1,1,4,7,34645618.25,4949374.04,1361183.70,748
CASH_OUT,1,1,4,7,34645618.25,4949374.04,1361183.70,748
TRANSFER,1,1,5,11,55266566.46,5024233.31,758608.86,749
CASH_OUT,1,1,5,11,55266566.46,5024233.31,758608.86,749
TRANSFER,1,1,6,11,45607774.10,4146161.28,800367.80,750
CASH_OUT,1,1,6,11,45607774.10,4146161.28,800367.80,750
TRANSFER,1,1,7,12,52169888.19,4347490.68,982564.00,751
CASH_OUT,1,1,7,12,52169888.19,4347490.68,982564.00,751
TRANSFER,1,1,8,2,8133926.64,4066963.32,5136135.23,752
CASH_OUT,1,1,8,2,8133926.64,4066963.32,5136135.23,752
TRANSFER,1,1,9,5,14578512.75,2915702.55,336910.70,753
CASH_OUT,1,1,9,5,14578512.75,2915702.55,336910.70,753
TRANSFER,1,1,10,8,34758047.98,4344756.00,1145565.15,754
CASH_OUT,1,1,10,8,34758047.98,4344756.00,1145565.15,754
TRANSFER,1,1,11,15,70789393.62,4719292.91,747562.63,755
CASH_OUT,1,1,11,15,70789393.62,4719292.91,747562.63,755
TRANSFER,1,1,12,9,51919631.08,5768847.90,1028853.66,756
CASH_OUT,1,1,12,9,51919631.08,5768847.90,1028853.66,756
TRANSFER,1,1,13,5,35387187.83,7077437.57,1741437.08,757
CASH_OUT,1,1,13,5,35387187.83,7077437.57,1741437.08,757
TRANSFER,1,1,14,9,32226069.15,3580674.35,506528.51,758
CASH_OUT,1,1,14,9,32226069.15,3580674.35,506528.51,758
TRANSFER,1,1,15,17,76735219.81,4513836.46,716473.86,759
CASH_OUT,1,1,15,17,76735219.81,4513836.46,716473.86,759
TRANSFER,1,1,16,11,36250287.66,3295480.70,924462.28,760
CASH_OUT,1,1,16,11,36250287.66,3295480.70,924462.28,760
TRANSFER,1,1,17,12,58495682.07,4874640.17,688117.83,761
CASH_OUT,1,1,17,12,58495682.07,4874640.17,688117.83,761
TRANSFER,1,1,18,8,28796612.47,3599576.56,336830.28,762
CASH_OUT,1,1,18,8,28796612.47,3599576.56,336830.28,762
TRANSFER,1,1,19,8,30015114.32,3751889.29,414522.99,763
CASH_OUT,1,1,19,8,30015114.32,3751889.29,414522.99,763
TRANSFER,1,1,20,7,23485205.01,3355029.29,981177.37,764
CASH_OUT,1,1,20,7,23485205.01,3355029.29,981177.37,764
TRANSFER,1,1,21,10,50100184.62,5010018.46,764664.26,765
CASH_OUT,1,1,21,10,50100184.62,5010018.46,764664.26,765
TRANSFER,1,1,22,9,50220065.24,5580007.25,950547.23,766
CASH_OUT,1,1,22,9,50220065.24,5580007.25,950547.23,766
TRANSFER,1,1,23,11,46462387.53,4223853.41,599689.42,767
CASH_OUT,1,1,23,11,46462387.53,4223853.41,599689.42,767
TRANSFER,1,2,0,9,51586050.72,5731783.41,1109384.51,768
CASH_OUT,1,2,0,9,51586050.72,5731783.41,1109384.51,768
TRANSFER,1,2,1,5,21435933.03,4287186.61,393910.29,769
CASH_OUT,1,2,1,5,21435933.03,4287186.61,393910.29,769
TRANSFER,1,2,2,5,30886900.93,6177380.19,1530508.15,770
CASH_OUT,1,2,2,5,30886900.93,6177380.19,1530508.15,770
TRANSFER,1,2,3,10,51143163.97,5114316.40,686616.54,771
CASH_OUT,1,2,3,10,51143163.97,5114316.40,686616.54,771
TRANSFER,1,2,4,6,15525247.94,2587541.32,930460.46,772
CASH_OUT,1,2,4,5,15525227.94,3105045.59,922279.67,772
TRANSFER,1,2,5,13,53048285.90,4080637.38,574763.18,773
CASH_OUT,1,2,5,13,53048285.90,4080637.38,574763.18,773
TRANSFER,1,2,6,7,34192187.85,4884598.26,1031263.06,774
CASH_OUT,1,2,6,7,34192187.85,4884598.26,1031263.06,774
TRANSFER,1,2,7,9,33406313.77,3711812.64,567303.76,775
CASH_OUT,1,2,7,8,33406293.77,4175786.72,322546.23,775
TRANSFER,1,2,8,12,42880087.52,3573340.63,731991.55,776
CASH_OUT,1,2,8,12,42880087.52,3573340.63,731991.55,776
TRANSFER,1,2,9,12,53955772.87,4496314.41,737169.14,777
CASH_OUT,1,2,9,12,53955772.87,4496314.41,737169.14,777
TRANSFER,1,2,10,11,38220202.24,3474563.84,674102.35,778
CASH_OUT,1,2,10,10,38220192.24,3822019.22,630124.63,778
TRANSFER,1,2,11,8,33475521.77,4184440.22,1135154.36,779
CASH_OUT,1,2,11,8,33475521.77,4184440.22,1135154.36,779
TRANSFER,1,2,12,9,41113200.46,4568133.38,668436.54,780
CASH_OUT,1,2,12,9,41113200.46,4568133.38,668436.54,780
TRANSFER,1,2,13,13,53838166.99,4141397.46,775765.01,781
CASH_OUT,1,2,13,12,53838146.99,4486512.25,750099.59,781
TRANSFER,1,2,14,13,67183027.38,5167925.18,1250467.64,782
CASH_OUT,1,2,14,13,67183027.38,5167925.18,1250467.64,782
TRANSFER,1,2,15,7,25229352.13,3604193.16,923932.33,783
CASH_OUT,1,2,15,7,25229352.13,3604193.16,923932.33,783
TRANSFER,1,2,16,15,61472736.66,4098182.44,491156.40,784
CASH_OUT,1,2,16,15,61472736.66,4098182.44,491156.40,784
TRANSFER,1,2,17,8,29663375.11,3707921.89,1039673.86,785
CASH_OUT,1,2,17,8,29663375.11,3707921.89,1039673.86,785
TRANSFER,1,2,18,8,36513521.14,4564190.14,965518.32,786
CASH_OUT,1,2,18,8,36513521.14,4564190.14,965518.32,786
TRANSFER,1,2,19,11,47507122.01,4318829.27,426520.79,787
CASH_OUT,1,2,19,11,47507122.01,4318829.27,426520.79,787
TRANSFER,1,2,20,9,36802323.05,4089147.01,804991.27,788
CASH_OUT,1,2,20,9,36802323.05,4089147.01,804991.27,788
TRANSFER,1,2,21,18,73995556.98,4110864.28,458071.50,789
CASH_OUT,1,2,21,18,73995556.98,4110864.28,458071.50,789
TRANSFER,1,2,22,8,41184305.14,5148038.14,1552756.55,790
CASH_OUT,1,2,22,7,41184285.14,5883469.31,1562169.86,790
TRANSFER,1,2,23,14,57436621.12,4102615.79,342191.31,791
CASH_OUT,1,2,23,14,57436621.12,4102615.79,342191.31,791
TRANSFER,1,3,0,11,62493070.04,5681188.19,1137388.17,792
CASH_OUT,1,3,0,11,62493070.04,5681188.19,1137388.17,792
TRANSFER,1,3,1,9,42246072.97,4694008.11,836698.05,793
CASH_OUT,1,3,1,9,42246072.97,4694008.11,836698.05,793
TRANSFER,1,3,2,6,29037849.57,4839641.59,1447026.97,794
CASH_OUT,1,3,2,6,29037849.57,4839641.59,1447026.97,794
TRANSFER,1,3,3,7,47279958.53,6754279.79,1617690.79,795
CASH_OUT,1,3,3,7,47279958.53,6754279.79,1617690.79,795
TRANSFER,1,3,4,16,70023579.32,4376473.71,786920.72,796
CASH_OUT,1,3,4,16,70023579.32,4376473.71,786920.72,796
TRANSFER,1,3,5,4,22281375.70,5570343.93,2100149.42,797
CASH_OUT,1,3,5,4,22281375.70,5570343.93,2100149.42,797
TRANSFER,1,3,6,8,35404502.52,4425562.81,770573.63,798
CASH_OUT,1,3,6,8,35404502.52,4425562.81,770573.63,798
TRANSFER,1,3,7,11,48004685.23,4364062.29,382011.21,799
CASH_OUT,1,3,7,11,48004685.23,4364062.29,382011.21,799
TRANSFER,1,3,8,7,25226415.34,3603773.62,246673.88,800
CASH_OUT,1,3,8,7,25226415.34,3603773.62,246673.88,800
TRANSFER,1,3,9,7,24753394.80,3536199.26,453702.33,801
CASH_OUT,1,3,9,7,24753394.80,3536199.26,453702.33,801
TRANSFER,1,3,10,6,22430817.36,3738469.56,1107227.04,802
CASH_OUT,1,3,10,6,22430817.36,3738469.56,1107227.04,802
TRANSFER,1,3,11,11,46326428.65,4211493.51,999513.85,803
CASH_OUT,1,3,11,10,46326408.65,4632640.86,996243.77,803
TRANSFER,1,3,12,5,21571563.69,4314312.74,1568855.06,804
CASH_OUT,1,3,12,5,21571563.69,4314312.74,1568855.06,804
TRANSFER,1,3,13,11,46825360.02,4256850.91,481632.70,805
CASH_OUT,1,3,13,11,46825360.02,4256850.91,481632.70,805
TRANSFER,1,3,14,13,49496748.68,3807442.21,674299.54,806
CASH_OUT,1,3,14,12,49496698.68,4124724.89,641341.87,806
TRANSFER,1,3,15,11,44644055.60,4058550.51,872795.06,807
CASH_OUT,1,3,15,11,44644055.60,4058550.51,872795.06,807
TRANSFER,1,3,16,10,45627499.28,4562749.93,872166.02,808
CASH_OUT,1,3,16,10,45627499.28,4562749.93,872166.02,808
TRANSFER,1,3,17,10,40308235.71,4030823.57,856759.88,809
CASH_OUT,1,3,17,10,40308235.71,4030823.57,856759.88,809
TRANSFER,1,3,18,7,28693607.96,4099086.85,548340.19,810
CASH_OUT,1,3,18,7,28693607.96,4099086.85,548340.19,810
TRANSFER,1,3,19,5,27477033.86,5495406.77,657689.93,811
CASH_OUT,1,3,19,5,27477033.86,5495406.77,657689.93,811
TRANSFER,1,3,20,14,59251923.00,4232280.21,960942.63,812
CASH_OUT,1,3,20,13,59251723.00,4557824.85,974566.07,812
TRANSFER,1,3,21,10,34571239.67,3457123.97,349473.78,813
CASH_OUT,1,3,21,10,34571239.67,3457123.97,349473.78,813
TRANSFER,1,3,22,9,37257120.94,4139680.10,782066.68,814
CASH_OUT,1,3,22,9,37257120.94,4139680.10,782066.68,814
TRANSFER,1,3,23,9,59062817.82,6562535.31,1204042.36,815
CASH_OUT,1,3,23,9,59062817.82,6562535.31,1204042.36,815
TRANSFER,1,4,0,8,26475459.71,3309432.46,634599.29,816
CASH_OUT,1,4,0,8,26475459.71,3309432.46,634599.29,816
TRANSFER,1,4,1,14,44524307.00,3180307.64,523111.69,817
CASH_OUT,1,4,1,13,44524287.00,3424945.15,495492.88,817
TRANSFER,1,4,2,9,34249706.00,3805522.89,874040.27,818
CASH_OUT,1,4,2,9,34249706.00,3805522.89,874040.27,818
TRANSFER,1,4,3,6,25479643.13,4246607.19,1349856.92,819
CASH_OUT,1,4,3,6,25479643.13,4246607.19,1349856.92,819
TRANSFER,1,4,4,8,44352601.15,5544075.14,1140451.73,820
CASH_OUT,1,4,4,8,44352601.15,5544075.14,1140451.73,820
TRANSFER,1,4,5,9,35441394.79,3937932.75,409159.02,821
CASH_OUT,1,4,5,9,35441394.79,3937932.75,409159.02,821
TRANSFER,1,4,6,12,67125995.43,5593832.95,1141722.88,822
CASH_OUT,1,4,6,12,67125995.43,5593832.95,1141722.88,822
TRANSFER,1,4,7,13,66323758.24,5101827.56,718621.58,823
CASH_OUT,1,4,7,13,66323758.24,5101827.56,718621.58,823
TRANSFER,1,4,8,16,72538462.81,4533653.93,555256.96,824
CASH_OUT,1,4,8,16,72538462.81,4533653.93,555256.96,824
TRANSFER,1,4,9,6,33242356.04,5540392.67,1449110.71,825
CASH_OUT,1,4,9,6,33242356.04,5540392.67,1449110.71,825
TRANSFER,1,4,10,10,61915029.85,6191502.98,1002689.15,826
CASH_OUT,1,4,10,10,61915029.85,6191502.98,1002689.15,826
TRANSFER,1,4,11,8,35652891.45,4456611.43,555133.49,827
CASH_OUT,1,4,11,8,35652891.45,4456611.43,555133.49,827
TRANSFER,1,4,12,8,28775523.32,3596940.41,504835.32,828
CASH_OUT,1,4,12,8,28775523.32,3596940.41,504835.32,828
TRANSFER,1,4,13,6,27248014.12,4541335.69,993735.65,829
CASH_OUT,1,4,13,6,27248014.12,4541335.69,993735.65,829
TRANSFER,1,4,14,13,52668677.59,4051436.74,607712.94,830
CASH_OUT,1,4,14,12,52668667.59,4389055.63,540885.91,830
TRANSFER,1,4,15,9,32922614.72,3658068.30,252303.46,831
CASH_OUT,1,4,15,9,32922614.72,3658068.30,252303.46,831
TRANSFER,1,4,16,6,30130342.62,5021723.77,863460.74,832
CASH_OUT,1,4,16,6,30130342.62,5021723.77,863460.74,832
TRANSFER,1,4,17,14,97876679.83,6991191.42,1314071.69,833
CASH_OUT,1,4,17,14,97876679.83,6991191.42,1314071.69,833
TRANSFER,1,4,18,6,20788610.90,3464768.48,1691896.24,834
CASH_OUT,1,4,18,6,20788610.90,3464768.48,1691896.24,834
TRANSFER,1,4,19,9,59444499.13,6604944.35,1427045.78,835
CASH_OUT,1,4,19,9,59444499.13,6604944.35,1427045.78,835
TRANSFER,1,4,20,7,32260397.92,4608628.27,764370.56,836
CASH_OUT,1,4,20,7,32260397.92,4608628.27,764370.56,836
TRANSFER,1,4,21,6,30558065.59,5093010.93,1488929.02,837
CASH_OUT,1,4,21,5,30558015.59,6111603.12,1232295.61,837
TRANSFER,1,4,22,6,25756661.25,4292776.88,1409235.30,838
CASH_OUT,1,4,22,6,25756661.25,4292776.88,1409235.30,838
TRANSFER,1,4,23,10,43301485.45,4330148.55,649495.10,839
CASH_OUT,1,4,23,10,43301485.45,4330148.55,649495.10,839
TRANSFER,1,5,0,9,44207382.53,4911931.39,719800.61,840
CASH_OUT,1,5,0,9,44207382.53,4911931.39,719800.61,840
TRANSFER,1,5,1,9,38235143.74,4248349.30,869268.46,841
CASH_OUT,1,5,1,9,38235143.74,4248349.30,869268.46,841
TRANSFER,1,5,2,15,84660818.15,5644054.54,836073.28,842
CASH_OUT,1,5,2,15,84660818.15,5644054.54,836073.28,842
TRANSFER,1,5,3,8,38608482.06,4826060.26,809426.07,843
CASH_OUT,1,5,3,8,38608482.06,4826060.26,809426.07,843
TRANSFER,1,5,4,8,30793322.86,3849165.36,926462.49,844
CASH_OUT,1,5,4,7,30793272.86,4399038.98,835432.17,844
TRANSFER,1,5,5,5,17170471.59,3434094.32,483305.79,845
CASH_OUT,1,5,5,5,17170471.59,3434094.32,483305.79,845
TRANSFER,1,5,6,9,44164771.12,4907196.79,1112299.11,846
CASH_OUT,1,5,6,9,44164771.12,4907196.79,1112299.11,846
TRANSFER,1,5,7,10,46014579.63,4601457.96,625271.35,847
CASH_OUT,1,5,7,10,46014579.63,4601457.96,625271.35,847
TRANSFER,1,5,8,15,49779392.08,3318626.14,374628.15,848
CASH_OUT,1,5,8,15,49779392.08,3318626.14,374628.15,848
TRANSFER,1,5,9,10,34528114.21,3452811.42,247036.38,849
CASH_OUT,1,5,9,10,34528114.21,3452811.42,247036.38,849
TRANSFER,1,5,10,8,31848734.06,3981091.76,721232.44,850
CASH_OUT,1,5,10,8,31848734.06,3981091.76,721232.44,850
TRANSFER,1,5,11,6,32843045.93,5473840.99,613668.49,851
CASH_OUT,1,5,11,6,32843045.93,5473840.99,613668.49,851
TRANSFER,1,5,12,10,35804823.99,3580482.40,990166.53,852
CASH_OUT,1,5,12,9,35804803.99,3978311.55,1009104.55,852
TRANSFER,1,5,13,8,28403476.89,3550434.61,819061.05,853
CASH_OUT,1,5,13,8,28403476.89,3550434.61,819061.05,853
TRANSFER,1,5,14,5,18869763.85,3773952.77,317330.67,854
CASH_OUT,1,5,14,5,18869763.85,3773952.77,317330.67,854
TRANSFER,1,5,15,10,35687941.60,3568794.16,421713.66,855
CASH_OUT,1,5,15,10,35687941.60,3568794.16,421713.66,855
TRANSFER,1,5,16,9,57123465.93,6347051.77,988667.80,856
CASH_OUT,1,5,16,9,57123465.93,6347051.77,988667.80,856
TRANSFER,1,5,17,14,62249897.54,4446421.25,937131.61,857
CASH_OUT,1,5,17,14,62250697.54,4446478.40,937109.16,857
TRANSFER,1,5,18,13,59498291.08,4576791.62,598072.07,858
CASH_OUT,1,5,18,13,59498291.08,4576791.62,598072.07,858
TRANSFER,1,5,19,3,15004758.53,5001586.18,1076445.29,859
CASH_OUT,1,5,19,3,15004758.53,5001586.18,1076445.29,859
TRANSFER,1,5,20,7,21698485.28,3099783.61,891254.73,860
CASH_OUT,1,5,20,6,21698465.28,3616410.88,833932.92,860
TRANSFER,1,5,21,13,59778316.31,4598332.02,585428.83,861
CASH_OUT,1,5,21,13,59778316.31,4598332.02,585428.83,861
TRANSFER,1,5,22,8,45096429.15,5637053.64,1319822.28,862
CASH_OUT,1,5,22,8,45096429.15,5637053.64,1319822.28,862
TRANSFER,1,5,23,10,45769131.60,4576913.16,842855.78,863
CASH_OUT,1,5,23,10,45769131.60,4576913.16,842855.78,863
TRANSFER,1,6,0,7,33813471.23,4830495.89,721184.08,864
CASH_OUT,1,6,0,7,33813471.23,4830495.89,721184.08,864
TRANSFER,1,6,1,11,49899604.82,4536327.71,976493.97,865
CASH_OUT,1,6,1,11,49899604.82,4536327.71,976493.97,865
TRANSFER,1,6,2,12,56247683.25,4687306.94,1135647.61,866
CASH_OUT,1,6,2,12,56247683.25,4687306.94,1135647.61,866
TRANSFER,1,6,3,14,51194466.64,3656747.62,453430.00,867
CASH_OUT,1,6,3,13,51194456.64,3938035.13,375886.61,867
TRANSFER,1,6,4,7,25039714.08,3577102.01,957105.78,868
CASH_OUT,1,6,4,6,25039694.08,4173282.35,849699.99,868
TRANSFER,1,6,5,13,53419395.79,4109184.29,431693.01,869
CASH_OUT,1,6,5,13,53419395.79,4109184.29,431693.01,869
